symbol|date|dividends
BRID|2010-12-31|0.1
BRID|2011-12-31|0.0
BRID|2012-12-31|0.05
MVO|2007-12-31|3.51
MVO|2008-12-31|1.807
MVO|2009-12-31|1.56
MVO|2010-12-31|2.755
MVO|2011-12-31|3.45
MVO|2012-12-31|3.55
MVO|2013-12-31|3.22
MVO|2014-12-31|3.395
MVO|2015-12-31|1.275
MVO|2016-12-31|0.4
MVO|2017-12-31|0.845
MVO|2018-12-31|1.42
MVO|2019-12-31|1.05
MVO|2020-12-31|0.49
MVO|2021-12-31|0.985
MVO|2022-12-31|2.22
MVO|2023-12-31|1.46
MVO|2024-12-31|1.535
MVO|2025-12-31|0.24
NMI|1989-12-31|0.776
NMI|1990-12-31|0.8400000000000001
NMI|1991-12-31|0.901
NMI|1992-12-31|0.8360000000000001
NMI|1993-12-31|0.812
NMI|1994-12-31|0.8140000000000001
NMI|1995-12-31|0.776
NMI|1996-12-31|0.758
NMI|1997-12-31|0.751
NMI|1998-12-31|0.788
NMI|1999-12-31|0.6960000000000001
NMI|2000-12-31|0.702
NMI|2001-12-31|0.632
NMI|2002-12-31|0.608
NMI|2003-12-31|0.5740000000000001
NMI|2004-12-31|0.53
NMI|2005-12-31|0.528
NMI|2006-12-31|0.512
NMI|2007-12-31|0.504
NMI|2008-12-31|0.504
NMI|2009-12-31|0.542
NMI|2010-12-31|0.571
NMI|2011-12-31|0.5760000000000001
NMI|2012-12-31|0.577
NMI|2013-12-31|0.581
NMI|2014-12-31|0.5429999999999999
NMI|2015-12-31|0.518
NMI|2016-12-31|0.505
NMI|2017-12-31|0.493
NMI|2018-12-31|0.519
NMI|2019-12-31|0.4679999999999999
NMI|2020-12-31|0.402
NMI|2021-12-31|0.37
NMI|2022-12-31|0.345
NMI|2023-12-31|0.374
NMI|2024-12-31|0.436
NMI|2025-12-31|0.038
AE|1994-12-31|0.03
AE|1995-12-31|0.05
AE|1996-12-31|0.07
AE|1997-12-31|0.1
AE|1998-12-31|0.1
AE|1999-12-31|0.1
AE|2000-12-31|0.13
AE|2001-12-31|0.13
AE|2002-12-31|0.13
AE|2003-12-31|0.23
AE|2004-12-31|0.3
AE|2005-12-31|0.37
AE|2006-12-31|0.42
AE|2007-12-31|0.5449999999999999
AE|2008-12-31|0.5
AE|2009-12-31|0.5
AE|2010-12-31|0.54
AE|2011-12-31|0.57
AE|2012-12-31|0.62
AE|2013-12-31|0.66
AE|2014-12-31|0.88
AE|2015-12-31|0.88
AE|2016-12-31|0.88
AE|2017-12-31|0.88
AE|2018-12-31|0.88
AE|2019-12-31|0.94
AE|2020-12-31|0.96
AE|2021-12-31|0.96
AE|2022-12-31|0.96
AE|2023-12-31|0.96
AE|2024-12-31|0.96
GGZ|2016-12-31|0.1159419999999999
GGZ|2017-12-31|0.0
GGZ|2018-12-31|0.0
GGZ|2019-12-31|0.56
GGZ|2020-12-31|0.64
GGZ|2021-12-31|1.04
GGZ|2022-12-31|0.64
GGZ|2023-12-31|0.64
GGZ|2024-12-31|0.64
PETS|2009-12-31|0.2
PETS|2010-12-31|0.45
PETS|2011-12-31|0.5
PETS|2012-12-31|0.6
PETS|2013-12-31|0.64
PETS|2014-12-31|0.68
PETS|2015-12-31|0.71
PETS|2016-12-31|0.75
PETS|2017-12-31|0.79
PETS|2018-12-31|1.04
PETS|2019-12-31|1.08
PETS|2020-12-31|1.11
PETS|2021-12-31|1.18
PETS|2022-12-31|1.2
PETS|2023-12-31|0.8999999999999999
ERH|2004-12-31|1.06
ERH|2005-12-31|5.04
ERH|2006-12-31|3.375
ERH|2007-12-31|4.324
ERH|2008-12-31|2.76
ERH|2009-12-31|1.32
ERH|2010-12-31|1.005
ERH|2011-12-31|0.8999999999999999
ERH|2012-12-31|0.8999999999999999
ERH|2013-12-31|0.8999999999999999
ERH|2014-12-31|0.8999999999999999
ERH|2015-12-31|0.8999999999999999
ERH|2016-12-31|0.8999999999999999
ERH|2017-12-31|0.8999999999999999
ERH|2018-12-31|0.825
ERH|2019-12-31|0.911
ERH|2020-12-31|0.924
ERH|2021-12-31|0.862
ERH|2022-12-31|0.906
ERH|2023-12-31|0.847
ERH|2024-12-31|0.765
ERH|2025-12-31|0.151
RMI|2018-12-31|0.092
RMI|2019-12-31|1.104
RMI|2020-12-31|1.299
RMI|2021-12-31|2.289
RMI|2022-12-31|1.248
RMI|2023-12-31|1.164
RMI|2024-12-31|1.164
RMI|2025-12-31|0.095
CSBB|2021-12-31|1.22
CSBB|2022-12-31|1.3
CSBB|2023-12-31|1.5
CSBB|2024-12-31|1.58
SWZ|1988-12-31|0.0025
SWZ|1989-12-31|0.0
SWZ|1990-12-31|0.025
SWZ|1991-12-31|0.015
SWZ|1992-12-31|0.0125
SWZ|1993-12-31|0.05
SWZ|1994-12-31|0.034
SWZ|1995-12-31|0.0815
SWZ|1996-12-31|0.423
SWZ|1997-12-31|0.02
SWZ|1998-12-31|0.015
SWZ|1999-12-31|1.0499999999999998
SWZ|2000-12-31|1.365
SWZ|2001-12-31|0.307
SWZ|2002-12-31|0.628
SWZ|2003-12-31|0.707
SWZ|2004-12-31|0.903
SWZ|2005-12-31|1.297
SWZ|2006-12-31|1.98
SWZ|2007-12-31|1.95
SWZ|2008-12-31|0.324
SWZ|2009-12-31|0.584
SWZ|2010-12-31|0.491
SWZ|2011-12-31|1.98
SWZ|2012-12-31|0.069
SWZ|2013-12-31|1.162
SWZ|2014-12-31|2.377
SWZ|2015-12-31|0.034
SWZ|2016-12-31|0.12
SWZ|2017-12-31|0.13
SWZ|2018-12-31|5.113
SWZ|2019-12-31|0.14
SWZ|2020-12-31|0.558
SWZ|2021-12-31|0.5810000000000001
SWZ|2022-12-31|0.624
SWZ|2023-12-31|0.498
SWZ|2024-12-31|0.533
PMHG|2018-12-31|0.1
PMHG|2019-12-31|0.12
PMHG|2020-12-31|0.12
PMHG|2021-12-31|0.14
PMHG|2022-12-31|0.18
PMHG|2023-12-31|0.22
PMHG|2024-12-31|0.25
PMHG|2025-12-31|1.0
ENBP|2001-12-31|0.285
ENBP|2002-12-31|0.435
ENBP|2003-12-31|0.48
ENBP|2004-12-31|0.52
ENBP|2005-12-31|0.56
ENBP|2006-12-31|0.585
ENBP|2007-12-31|0.605
ENBP|2008-12-31|0.62
ENBP|2009-12-31|0.585
ENBP|2010-12-31|0.48
ENBP|2011-12-31|0.48
ENBP|2012-12-31|0.5
ENBP|2013-12-31|0.52
ENBP|2014-12-31|0.535
ENBP|2015-12-31|0.54
ENBP|2016-12-31|0.41
ENBP|2017-12-31|0.56
ENBP|2018-12-31|0.575
ENBP|2019-12-31|0.4649999999999999
ENBP|2020-12-31|0.64
ENBP|2021-12-31|0.67
ENBP|2022-12-31|0.68
ENBP|2023-12-31|0.68
ENBP|2024-12-31|0.6900000000000001
PFX|2022-12-31|0.121
PFX|2023-12-31|0.0
PFX|2024-12-31|1.31
VIOT|2019-12-31|0.1
SILC|2013-12-31|0.55
SILC|2014-12-31|1.0
SILC|2015-12-31|2.0
SILC|2016-12-31|1.0
SILC|2017-12-31|1.0
HNNA|2006-12-31|0.025185
HNNA|2007-12-31|0.035556
HNNA|2008-12-31|0.06
HNNA|2009-12-31|0.06
HNNA|2010-12-31|0.12
HNNA|2011-12-31|0.066668
HNNA|2012-12-31|0.062001
HNNA|2013-12-31|0.082668
HNNA|2014-12-31|0.113334
HNNA|2015-12-31|0.16
HNNA|2016-12-31|0.226666
HNNA|2017-12-31|0.3003329999999999
HNNA|2018-12-31|0.41
HNNA|2019-12-31|0.496
HNNA|2020-12-31|0.552
HNNA|2021-12-31|0.552
HNNA|2022-12-31|0.552
HNNA|2023-12-31|0.552
HNNA|2024-12-31|0.552
HNW|2007-12-31|1.1880000000000002
HNW|2008-12-31|2.2880000000000003
HNW|2009-12-31|2.38
HNW|2010-12-31|1.92
HNW|2011-12-31|1.96
HNW|2012-12-31|2.08
HNW|2013-12-31|2.292
HNW|2014-12-31|1.905
HNW|2015-12-31|1.56
HNW|2016-12-31|1.443
HNW|2017-12-31|1.225
HNW|2018-12-31|1.235
HNW|2019-12-31|1.176
HNW|2020-12-31|1.299
HNW|2021-12-31|1.32
HNW|2022-12-31|1.17
HNW|2023-12-31|1.17
HNW|2024-12-31|1.477
SND|2024-12-31|0.1
JLS|2010-12-31|1.968
JLS|2011-12-31|2.076
JLS|2012-12-31|2.076
JLS|2013-12-31|2.825
JLS|2014-12-31|1.552
JLS|2015-12-31|1.524
JLS|2016-12-31|1.716
JLS|2017-12-31|3.324
JLS|2018-12-31|2.0860000000000003
JLS|2019-12-31|1.368
JLS|2020-12-31|0.977
JLS|2021-12-31|0.966
JLS|2022-12-31|1.062
JLS|2023-12-31|1.569
JLS|2024-12-31|1.7879999999999998
JLS|2025-12-31|0.154
ALYAF|2018-12-31|1.15
SUNS|2024-12-31|0.63
MGF|1987-12-31|0.687
MGF|1988-12-31|1.078
MGF|1989-12-31|1.178
MGF|1990-12-31|1.1760000000000002
MGF|1991-12-31|1.151
MGF|1992-12-31|0.851
MGF|1993-12-31|0.643
MGF|1994-12-31|0.518
MGF|1995-12-31|0.488
MGF|1996-12-31|0.55
MGF|1997-12-31|0.51
MGF|1998-12-31|0.4679999999999999
MGF|1999-12-31|0.4579999999999999
MGF|2000-12-31|0.489
MGF|2001-12-31|0.39
MGF|2002-12-31|0.429
MGF|2003-12-31|0.356
MGF|2004-12-31|0.325
MGF|2005-12-31|0.297
MGF|2006-12-31|0.354
MGF|2007-12-31|0.4
MGF|2008-12-31|0.521
MGF|2009-12-31|0.5189999999999999
MGF|2010-12-31|0.524
MGF|2011-12-31|0.511
MGF|2012-12-31|0.504
MGF|2013-12-31|0.471
MGF|2014-12-31|0.4439999999999999
MGF|2015-12-31|0.426
MGF|2016-12-31|0.407
MGF|2017-12-31|0.379
MGF|2018-12-31|0.351
MGF|2019-12-31|0.343
MGF|2020-12-31|0.348
MGF|2021-12-31|0.326
MGF|2022-12-31|0.281
MGF|2023-12-31|0.248
MGF|2024-12-31|0.24
MGF|2025-12-31|0.019
QSG|2024-12-31|0.201
PBHC|1997-12-31|0.056668
PBHC|1998-12-31|0.091074
PBHC|1999-12-31|0.139648
PBHC|2000-12-31|0.14572
PBHC|2001-12-31|0.157864
PBHC|2002-12-31|0.1821499999999999
PBHC|2003-12-31|0.242864
PBHC|2004-12-31|0.2452939999999999
PBHC|2005-12-31|0.187614
PBHC|2006-12-31|0.250152
PBHC|2007-12-31|0.250152
PBHC|2008-12-31|0.250152
PBHC|2009-12-31|0.117183
PBHC|2010-12-31|0.07286
PBHC|2011-12-31|0.07286
PBHC|2012-12-31|0.07286
PBHC|2013-12-31|0.07286
PBHC|2014-12-31|0.07286
PBHC|2015-12-31|0.14
PBHC|2016-12-31|0.2
PBHC|2017-12-31|0.208
PBHC|2018-12-31|0.238
PBHC|2019-12-31|0.24
PBHC|2020-12-31|0.24
PBHC|2021-12-31|0.27
PBHC|2022-12-31|0.3399999999999999
PBHC|2023-12-31|0.36
PBHC|2024-12-31|0.39
PBHC|2025-12-31|0.1
BCV|1990-12-31|0.469
BCV|1991-12-31|0.448
BCV|1992-12-31|0.898
BCV|1993-12-31|1.96
BCV|1994-12-31|1.335
BCV|1995-12-31|1.79
BCV|1996-12-31|3.33
BCV|1997-12-31|4.596
BCV|1998-12-31|3.815
BCV|1999-12-31|3.7
BCV|2000-12-31|4.135
BCV|2001-12-31|0.83
BCV|2002-12-31|0.791
BCV|2003-12-31|0.71
BCV|2004-12-31|0.6980000000000001
BCV|2005-12-31|0.753
BCV|2006-12-31|1.271
BCV|2007-12-31|2.805
BCV|2008-12-31|0.82
BCV|2009-12-31|0.726
BCV|2010-12-31|0.6659999999999999
BCV|2011-12-31|0.549
BCV|2012-12-31|0.579
BCV|2013-12-31|0.56
BCV|2014-12-31|0.502
BCV|2015-12-31|0.992
BCV|2016-12-31|1.27
BCV|2017-12-31|1.16
BCV|2018-12-31|2.4
BCV|2019-12-31|1.72
BCV|2020-12-31|3.12
BCV|2021-12-31|4.13
BCV|2022-12-31|1.28
BCV|2023-12-31|1.28
BCV|2024-12-31|1.28
CPHC|2012-12-31|0.5
CPHC|2013-12-31|0.0
CPHC|2014-12-31|0.0
CPHC|2015-12-31|0.25
CPHC|2016-12-31|0.35
CPHC|2017-12-31|0.2299999999999999
CPHC|2018-12-31|0.28
CPHC|2019-12-31|0.28
CPHC|2020-12-31|0.0
CPHC|2021-12-31|0.0
CPHC|2022-12-31|0.35
CPHC|2023-12-31|0.28
CPHC|2024-12-31|0.28
FRD|1987-12-31|0.194892
FRD|1988-12-31|3.1455740000000003
FRD|1989-12-31|0.204346
FRD|1990-12-31|0.122784
FRD|1991-12-31|0.082264
FRD|1992-12-31|0.066717
FRD|1993-12-31|0.091372
FRD|1994-12-31|0.132898
FRD|1995-12-31|0.162301
FRD|1996-12-31|0.157019
FRD|1997-12-31|0.224722
FRD|1998-12-31|0.263427
FRD|1999-12-31|0.158639
FRD|2000-12-31|0.167619
FRD|2001-12-31|0.15
FRD|2002-12-31|0.08
FRD|2003-12-31|0.108
FRD|2004-12-31|0.17
FRD|2005-12-31|0.32
FRD|2006-12-31|0.32
FRD|2007-12-31|0.34
FRD|2008-12-31|0.31
FRD|2009-12-31|0.21
FRD|2010-12-31|0.64
FRD|2011-12-31|0.48
FRD|2012-12-31|1.02
FRD|2013-12-31|0.37
FRD|2014-12-31|0.08
FRD|2015-12-31|0.05
FRD|2016-12-31|0.04
FRD|2017-12-31|0.04
FRD|2018-12-31|0.12
FRD|2019-12-31|0.16
FRD|2020-12-31|0.08
FRD|2021-12-31|0.08
FRD|2022-12-31|0.08
FRD|2023-12-31|0.08
FRD|2024-12-31|0.14
FRD|2025-12-31|0.04
GAIA|2010-12-31|0.3
NMT|1993-12-31|0.44
NMT|1994-12-31|0.558
NMT|1995-12-31|0.264
NMT|1996-12-31|0.8190000000000001
NMT|1997-12-31|0.85
NMT|1998-12-31|0.8519999999999999
NMT|1999-12-31|0.8519999999999999
NMT|2000-12-31|0.831
NMT|2001-12-31|0.752
NMT|2002-12-31|0.861
NMT|2003-12-31|0.8759999999999999
NMT|2004-12-31|0.877
NMT|2005-12-31|0.893
NMT|2006-12-31|0.735
NMT|2007-12-31|0.65
NMT|2008-12-31|0.673
